버스정류장명,정류장번호,도로명주소,지번주소,위도,경도,기준일
만종교차로,68584,,강원특별자치도 원주시 호저면 만종리 659,37.354012,127.900797,2024-03-31
구룡사,80047,,강원특별자치도 원주시 소초면 학곡리 990,37.406068,128.046453,2024-03-31
구룡사정류소,80048,,강원특별자치도 원주시 소초면 학곡리 산54,37.409032,128.046722,2024-03-31
구미,80600,,강원특별자치도 원주시 지정면 월송리 134,37.401344,127.871984,2024-03-31
월송리,80601,,강원특별자치도 원주시 지정면 월송리 151,37.401533,127.874557,2024-03-31
송정,80602,,강원특별자치도 원주시 호저면 무장리 1133,37.394481,127.880907,2024-03-31
신촌,80603,,강원특별자치도 원주시 지정면 신평리 854,37.389567,127.883744,2024-03-31
물구리,80606,강원특별자치도 원주시 호저면 매호로 97,강원특별자치도 원주시 호저면 매호리 510,37.41413,127.879383,2024-03-31
주산교,80607,,강원특별자치도 원주시 호저면 주산리  1404,37.41353,127.91994,2024-03-31
물구리,80608,,강원특별자치도 원주시 호저면 매호리 550,37.412737,127.877003,2024-03-31
태장농공단지,80740,,강원특별자치도 원주시 태장동   1720,37.403263,127.947699,2024-03-31
상촌,80741,,강원특별자치도 원주시 소초면 장양리  352,37.40108,127.967501,2024-03-31
돌모루,80742,강원특별자치도 원주시 소초면 황골로 46,강원특별자치도 원주시 소초면 흥양리 1772,37.386029,127.977739,2024-03-31
수암4리,80743,강원특별자치도 원주시 소초면 치악로 2716,강원특별자치도 원주시 소초면 평장리  668,37.412474,127.997406,2024-03-31
부채고개,80744,,강원특별자치도 원주시 소초면 평장리 735,37.414814,127.999194,2024-03-31
대동,80746,강원특별자치도 원주시 소초면 치악로 3121-21,강원특별자치도 원주시 소초면 교항리 1110,37.432693,128.018455,2024-03-31
밤나무정(중장비시험장),80747,,강원특별자치도 원주시 소초면 교항리  산 152,37.4376,128.02412,2024-03-31
이리실,80748,,강원특별자치도 원주시 소초면 교항리 132,37.440641,128.037659,2024-03-31
원고개,80749,,강원특별자치도 원주시 소초면 교항리 산12,37.440028,128.046154,2024-03-31
학곡,80750,,강원특별자치도 원주시 소초면 교항리 산16,37.440392,128.043765,2024-03-31
학곡저수지앞,80751,,강원특별자치도 원주시 소초면 학곡리  산 102,37.440144,128.053274,2024-03-31
학곡보건소앞,80752,강원특별자치도 원주시 소초면 구룡사로 234-1,강원특별자치도 원주시 소초면 학곡리 1061,37.437093,128.057002,2024-03-31
백교,80753,,강원특별자치도 원주시 소초면 학곡리 181,37.429586,128.058946,2024-03-31
원주한지공예관,80754,,강원특별자치도 원주시 소초면 학곡리 710,37.425886,128.056303,2024-03-31
수철마을,80755,,강원특별자치도 원주시 소초면 학곡리 산82,37.422887,128.05176,2024-03-31
구룡사제1주차장,80756,,강원특별자치도 원주시 소초면 학곡리  1066,37.419058,128.051584,2024-03-31
구룡사,80757,,강원특별자치도 원주시 소초면 학곡리  산 35,37.412309,128.049525,2024-03-31
양촌,80758,,강원특별자치도 원주시 소초면 장양리 1001,37.42199,127.966185,2024-03-31
새섬배,80759,,강원특별자치도 원주시 소초면 평장리 1308,37.41963,127.982089,2024-03-31
양촌,80760,,강원특별자치도 원주시 소초면 장양리 1770,37.421839,127.966113,2024-03-31
양촌,80761,,강원특별자치도 원주시 소초면 장양리  1757,37.420976,127.968637,2024-03-31
윗섬배,80762,,강원특별자치도 원주시 소초면 평장리 1146,37.419102,127.991546,2024-03-31
직산교,80763,,강원특별자치도 원주시 소초면 흥양리  1763,37.380017,127.999729,2024-03-31
하초구,80764,강원특별자치도 원주시 소초면 황골로 46,강원특별자치도 원주시 소초면 흥양리 1772,37.379633,128.002502,2024-03-31
가곡,80770,,강원특별자치도 원주시 지정면 가곡리  1287,37.371455,127.868334,2024-03-31
가곡,80771,,강원특별자치도 원주시 지정면 가곡리  1286,37.371649,127.868082,2024-03-31
가곡1리,80772,,강원특별자치도 원주시 지정면 가곡리 1083,37.36622,127.86418,2024-03-31
핏골입구,80773,,강원특별자치도 원주시 지정면 가곡리  1149,37.363922,127.862821,2024-03-31
새말,80774,,강원특별자치도 원주시 지정면 가곡리 1003,37.363386,127.862905,2024-03-31
가곡리,80775,,강원특별자치도 원주시 지정면 가곡리  1143,37.359823,127.86018,2024-03-31
가곡정류장,80776,,강원특별자치도 원주시 지정면 가곡리  1145,37.357189,127.859353,2024-03-31
가곡정류장,80777,강원특별자치도 원주시 지정면 질마재로 191,강원특별자치도 원주시 지정면 가곡리 산 96,37.357162,127.859472,2024-03-31
자갑동,80778,,강원특별자치도 원주시 지정면 가곡리 1136,37.353007,127.858399,2024-03-31
지정초등학교,80779,,강원특별자치도 원주시 지정면 간현리 400,37.347088,127.846922,2024-03-31
노루골,80780,,강원특별자치도 원주시 지정면 간현리 589,37.35358,127.844062,2024-03-31
곤충마을,80781,,강원특별자치도 원주시 지정면 간현리 산75,37.355308,127.844079,2024-03-31
레일파크,80783,,강원특별자치도 원주시 지정면 간현리 878,37.36315,127.837721,2024-03-31
요동,80784,,강원특별자치도 원주시 지정면 보통리  19,37.347276,127.887328,2024-03-31
질마재,80785,,강원특별자치도 원주시 지정면 가곡리 산102,37.351075,127.873147,2024-03-31
초가삼간,80786,,강원특별자치도 원주시 지정면 가곡리 864,37.35289,127.870019,2024-03-31
가곡2리,80787,,강원특별자치도 원주시 지정면 가곡리 844,37.357109,127.872853,2024-03-31
죽림사,80788,,강원특별자치도 원주시 지정면 월송리  1140,37.373614,127.863481,2024-03-31
죽림사,80789,,강원특별자치도 원주시 지정면 월송리  산 56,37.373782,127.863654,2024-03-31
송호사거리,80790,,강원특별자치도 원주시 지정면 월송리 443,37.383269,127.859337,2024-03-31
송호사거리,80791,,강원특별자치도 원주시 지정면 월송리 650,37.383252,127.85918,2024-03-31
송호마을,80792,,강원특별자치도 원주시 지정면 월송리 428,37.388647,127.860239,2024-03-31
한솔교,80793,,강원특별자치도 원주시 지정면 월송리  산 27,37.392541,127.852739,2024-03-31
한솔교,80794,,강원특별자치도 원주시 지정면 월송리  산 27,37.392537,127.852849,2024-03-31
월송기도원,80795,,강원특별자치도 원주시 지정면 월송리 902,37.399207,127.843091,2024-03-31
월송기도원,80796,,강원특별자치도 원주시 지정면 월송리  산 107,37.39918,127.842983,2024-03-31
월송3리,80797,,강원특별자치도 원주시 지정면 월송리  산 107,37.40469,127.842102,2024-03-31
월송3리,80798,,강원특별자치도 원주시 지정면 월송리  산 107,37.40469,127.841967,2024-03-31
월송3리종점,80799,강원특별자치도 원주시 지정면 하다둔길 23,강원특별자치도 원주시 지정면 월송리 1147,37.411191,127.83686,2024-03-31
송이골앞,80800,,강원특별자치도 원주시 호저면 광격리  1010,37.461459,127.924958,2024-03-31
개전동,80801,,강원특별자치도 원주시 호저면 고산리  616,37.459773,127.924345,2024-03-31
개전동,80802,,강원특별자치도 원주시 호저면 고산리  616,37.460104,127.924191,2024-03-31
병골,80803,,강원특별자치도 원주시 호저면 고산리 507,37.456006,127.924852,2024-03-31
상고산,80804,,강원특별자치도 원주시 호저면 고산리  618,37.452335,127.927252,2024-03-31
고산초교,80805,,강원특별자치도 원주시 호저면 고산리  616,37.446992,127.928678,2024-03-31
지촌앞,80806,,강원특별자치도 원주시 호저면 옥산리  281,37.435714,127.927288,2024-03-31
대덕리입구,80807,,강원특별자치도 원주시 호저면 옥산리 205,37.432548,127.927588,2024-03-31
옥산,80808,,강원특별자치도 원주시 호저면 옥산리 572,37.43004,127.923092,2024-03-31
평촌동,80809,,강원특별자치도 원주시 호저면 주산리 736,37.425708,127.921594,2024-03-31
호저중학교,80810,,강원특별자치도 원주시 호저면 주산리  647,37.417659,127.923279,2024-03-31
동막,80811,,강원특별자치도 원주시 호저면 광격리 산122,37.466496,127.932313,2024-03-31
샘골다리입구,80812,,강원특별자치도 원주시 호저면 광격리  1006,37.453066,127.932927,2024-03-31
광격리입구,80813,,강원특별자치도 원주시 호저면 광격리  82,37.448881,127.929762,2024-03-31
칠봉,80814,,강원특별자치도 원주시 호저면 산현리  518,37.440457,127.889391,2024-03-31
용곡리마을회관,80815,,강원특별자치도 원주시 호저면 용곡리 538,37.451851,127.888245,2024-03-31
잿말,80816,,강원특별자치도 원주시 호저면 대덕리  991,37.425543,127.938201,2024-03-31
대덕리,80817,,강원특별자치도 원주시 호저면 대덕리  628,37.424479,127.939113,2024-03-31
대덕1리,80818,강원특별자치도 원주시 호저면 쇠절이길 76,강원특별자치도 원주시 호저면 대덕리 367,37.430052,127.942516,2024-03-31
점실,80820,,강원특별자치도 원주시 가현동   476,37.389514,127.930385,2024-03-31
매표소,80925,,강원특별자치도 원주시 소초면 학곡리  920,37.409003,128.04655,2024-03-31
국립공원사무소,80926,강원특별자치도 원주시 소초면 구룡사로 234-1,강원특별자치도 원주시 소초면 학곡리 1061,37.414164,128.051079,2024-03-31
서원주유소,81045,,강원특별자치도 원주시 단계동 산12,37.348187,127.935251,2024-03-31
승안,81176,,강원특별자치도 원주시 흥업면 대안리 414,37.313478,127.885709,2024-03-31
원주역,68585,,강원특별자치도 원주시 무실동 1555,37.315551,127.92195,2024-03-31
원주역,68586,,강원특별자치도 원주시 무실동 1555,37.315552,127.922025,2024-03-31
봉화산벨라시티2차아파트,68587,,강원특별자치도 원주시 단계동   1220,37.353971,127.927214,2024-03-31
봉화산벨라시티3차아파트,68588,,강원특별자치도 원주시 단계동 산73,37.354047,127.926583,2024-03-31
한라비발디후문,68589,,강원특별자치도 원주시 우산동   189,37.364444,127.932522,2024-03-31
박건호공원,68590,,강원특별자치도 원주시 무실동   1679,37.336866,127.922105,2024-03-31
가늣개 잠뱅이,68591,,강원특별자치도 원주시 부론면 단강리  1462,37.148179,127.808718,2024-03-31
은행정마을(시내방면),68592,강원특별자치도 원주시 은행정길 69,강원특별자치도 원주시 무실동 826,37.313344,127.92485,2024-03-31
은행정마을(흥업방면),68593,강원특별자치도 원주시 은행정길 69,강원특별자치도 원주시 무실동 826,37.313263,127.924845,2024-03-31
연세대삼거리,68594,,강원특별자치도 원주시 흥업면 매지리 1247,37.276049,127.906993,2024-03-31
태봉2교,68595,,강원특별자치도 원주시 태장동 1321,37.383646,127.959552,2024-03-31
진등,68596,,강원특별자치도 원주시 행구동   1624,37.343148,127.977564,2024-03-31
태봉초등학교,68597,,강원특별자치도 원주시 태장동   2720,37.38552,127.956572,2024-03-31
금광포란재아파트,68606,,강원특별자치도 원주시 태장동 577,37.376461,127.954615,2024-03-31
진등,68596,,강원특별자치도 원주시 행구동   1624,37.343148,127.977564,2024-03-31
반곡중학교 정문,68598,,강원특별자치도 원주시 반곡동   1446,37.335789,127.971475,2024-03-31
반곡중학교 정문,68599,,강원특별자치도 원주시 반곡동   1446,37.33543,127.972884,2024-03-31
입춘내,68600,,강원특별자치도 원주시 반곡동 1494,37.33678,127.968014,2024-03-31
입춘내,68601,,강원특별자치도 원주시 반곡동 1494,37.336535,127.968205,2024-03-31
밤상골 앞,68604,,강원특별자치도 원주시 문막읍 취병리 산110,37.337009,127.77312,2024-03-31
밤상골 앞,68605,,강원특별자치도 원주시 문막읍 취병리  산 113,37.337053,127.773244,2024-03-31
석경사입구,68602,,강원특별자치도 원주시 행구동   1827,37.355855,128.00623,2024-03-31
한가터 주차장,68603,,강원특별자치도 원주시 반곡동 산90,37.325172,128.005118,2024-03-31
삼정백조아파트,68607,,강원특별자치도 원주시 태장동   565,37.380679,127.959094,2024-03-31
삼정백조아파트,68608,,강원특별자치도 원주시 태장동 556,37.380692,127.95934,2024-03-31
만종역 삼거리,68609,,강원특별자치도 원주시 호저면 만종리  1275,37.353496,127.896733,2024-03-31
